550,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
600,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
650,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
700,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,5.250,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.500,12.125,Open,Down,
750,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,6.375,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.250,Open,Down,
800,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.875,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
850,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,12.281,Open,Down,
900,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.875,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,12.281,Open,Down,
950,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.625,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.700,12.281,Open,Down,
1000,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.625,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.700,12.281,Open,Down,
1050,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.625,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.700,12.281,Open,Down,
1100,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.438,Open,Down,
1150,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.375,Open,Down,
1200,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.375,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.188,Open,Down,
1250,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,7.250,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.125,Open,Down,
1300,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.250,Open,Down,
1350,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.250,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
1400,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.625,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
1450,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.344,Open,Down,
1500,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
1550,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
1600,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.125,Open,Down,
1650,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,6.250,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.600,12.188,Open,Down,
1700,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.750,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.250,Open,Down,
1750,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.875,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
1800,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.375,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.281,Open,Down,
1850,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
1900,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.800,12.375,Open,Down,
1950,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,9.250,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.094,Open,Down,
2000,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,5.125,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.188,Open,Down,
2050,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.750,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.250,Open,Down,
2100,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.875,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.700,12.281,Open,Down,
2150,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
2200,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
2250,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.375,Open,Down,
2300,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.375,Open,Down,
2350,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2400,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2450,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2500,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2550,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2600,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2650,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2700,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2750,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2800,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2850,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2900,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
2950,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3000,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3050,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3100,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3150,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3200,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3250,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3300,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3350,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3400,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3450,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3500,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3550,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3600,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3650,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3700,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3750,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
3800,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3850,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3900,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
3950,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4000,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4050,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4100,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4150,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4200,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
4250,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,8.125,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
4300,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,5.500,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.250,Open,Down,
4350,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.625,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.250,Open,Down,
4400,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
4450,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.750,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,12.281,Open,Down,
4500,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.625,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,12.281,Open,Down,
4550,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.625,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.700,12.281,Open,Down,
4600,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
4650,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4700,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
4750,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
4800,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.750,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.700,12.281,Open,Down,
4850,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,5.875,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.188,Open,Down,
4900,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.250,Open,Down,
4950,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,3.250,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.250,Open,Down,
5000,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.875,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
5050,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,2.750,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.700,12.281,Open,Down,
5100,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
5150,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
5200,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
5250,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.375,Open,Down,
5300,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.375,Open,Down,
5350,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
5400,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
5450,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
5500,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
5550,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
5600,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
5650,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
5700,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
5750,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
5800,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
5850,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
5900,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
5950,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
6000,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
6050,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
6100,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
6150,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
6200,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
6250,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
6300,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
6350,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
6400,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
6450,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
6500,Tele Enable,0.000,0.000,FALSE,-14.610,-0.030,TRUE,-0.064,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.375,Open,Down,
